epoch,lr-SOAP,step,train_loss,val_acc,val_loss
257,,8255,0.8448516726493835,,
,0.0007704746056027282,8256,,,
258,,8287,,0.875,0.44617947936058044
258,,8287,0.7363682389259338,,
,0.0007688117864029706,8288,,,
259,,8319,,0.84375,0.43203985691070557
259,,8319,0.7166563272476196,,
,0.0007671447772934123,8320,,,
260,,8351,,0.84375,0.5058034658432007
260,,8351,0.8293101191520691,,
,0.0007654736043057754,8352,,,
261,,8383,,0.859375,0.474333256483078
261,,8383,0.7784809470176697,,
,0.0007637982935368035,8384,,,
262,,8415,,0.828125,0.4717465937137604
262,,8415,0.7042911052703857,,
,0.0007621188711478561,8416,,,
263,,8447,,0.828125,0.48677778244018555
263,,8447,0.7524141073226929,,
,0.0007604353633644987,8448,,,
264,,8479,,0.859375,0.4710409343242645
264,,8479,0.8157047033309937,,
,0.0007587477964760936,8480,,,
265,,8511,,0.859375,0.4165976941585541
265,,8511,0.6914178133010864,,
,0.0007570561968353893,8512,,,
266,,8543,,0.875,0.4247952103614807
266,,8543,0.7186709046363831,,
,0.0007553605908581092,8544,,,
267,,8575,,0.875,0.4457518458366394
267,,8575,0.7320945262908936,,
,0.0007536610050225391,8576,,,
268,,8607,,0.859375,0.46587055921554565
268,,8607,0.7121425867080688,,
,0.0007519574658691129,8608,,,
269,,8639,,0.90625,0.42142990231513977
269,,8639,0.801421046257019,,
,0.0007502499999999994,8640,,,
270,,8671,,0.859375,0.5015358924865723
270,,8671,0.7652565836906433,,
,0.0007485386340786863,8672,,,
271,,8703,,0.84375,0.5112226605415344
271,,8703,0.6899935603141785,,
,0.0007468233948295635,8704,,,
272,,8735,,0.8125,0.533604621887207
272,,8735,0.7586132884025574,,
,0.0007451043090375066,8736,,,
273,,8767,,0.875,0.4806331992149353
273,,8767,0.7638029456138611,,
,0.0007433814035474575,8768,,,
274,,8799,,0.90625,0.4201124310493469
274,,8799,0.681380033493042,,
,0.0007416547052640065,8800,,,
275,,8831,,0.921875,0.45212453603744507
275,,8831,0.6862901449203491,,
,0.0007399242411509708,8832,,,
276,,8863,,0.84375,0.4639264643192291
276,,8863,0.7607619762420654,,
,0.0007381900382309748,8864,,,
277,,8895,,0.859375,0.5301100015640259
277,,8895,0.7063274383544922,,
,0.000736452123585027,8896,,,
278,,8927,,0.890625,0.5079739689826965
278,,8927,0.68321692943573,,
,0.000734710524352098,8928,,,
279,,8959,,0.875,0.48506516218185425
279,,8959,0.6928828954696655,,
,0.0007329652677286956,8960,,,
280,,8991,,0.84375,0.4907619059085846
280,,8991,0.6634911894798279,,
,0.0007312163809684413,8992,,,
281,,9023,,0.890625,0.4828876852989197
281,,9023,0.784974992275238,,
,0.0007294638913816441,9024,,,
282,,9055,,0.890625,0.4599703550338745
282,,9055,0.7206024527549744,,
,0.0007277078263348741,9056,,,
283,,9087,,0.859375,0.5004937648773193
283,,9087,0.7542064189910889,,
,0.0007259482132505348,9088,,,
284,,9119,,0.890625,0.453374445438385
284,,9119,0.7849681377410889,,
,0.0007241850796064359,9120,,,
285,,9151,,0.875,0.4389599859714508
285,,9151,0.7018460631370544,,
,0.000722418452935363,9152,,,
286,,9183,,0.859375,0.46360135078430176
286,,9183,0.732857346534729,,
,0.0007206483608246484,9184,,,
287,,9215,,0.84375,0.43882888555526733
287,,9215,0.7553040385246277,,
,0.00071887483091574,9216,,,
288,,9247,,0.875,0.462201327085495
288,,9247,0.7811611890792847,,
,0.0007170978909037697,9248,,,
289,,9279,,0.859375,0.45226120948791504
289,,9279,0.6599264144897461,,
,0.0007153175685371215,9280,,,
290,,9311,,0.890625,0.45907580852508545
290,,9311,0.8049721717834473,,
,0.0007135338916169968,9312,,,
291,,9343,,0.875,0.4919247329235077
291,,9343,0.7119008898735046,,
,0.0007117468879969819,9344,,,
292,,9375,,0.875,0.4796382486820221
292,,9375,0.763368546962738,,
,0.0007099565855826118,9376,,,
293,,9407,,0.875,0.4878263473510742
293,,9407,0.6847994923591614,,
,0.000708163012330935,9408,,,
294,,9439,,0.875,0.44673529267311096
294,,9439,0.8065975904464722,,
,0.000706366196250077,9440,,,
295,,9471,,0.90625,0.42977845668792725
295,,9471,0.6988559365272522,,
,0.0007045661653988024,9472,,,
296,,9503,,0.890625,0.42833366990089417
296,,9503,0.6553442478179932,,
,0.0007027629478860774,9504,,,
297,,9535,,0.921875,0.4464516341686249
297,,9535,0.7073793411254883,,
,0.0007009565718706303,9536,,,
298,,9567,,0.875,0.5039100646972656
298,,9567,0.7061827182769775,,
,0.0006991470655605123,9568,,,
299,,9599,,0.890625,0.4927862286567688
299,,9599,0.7352070808410645,,
,0.0006973344572126566,9600,,,
300,,9631,,0.84375,0.514046311378479
300,,9631,0.7192415595054626,,
,0.0006955187751324373,9632,,,
301,,9663,,0.859375,0.4916408360004425
301,,9663,0.7729892134666443,,
,0.0006937000476732271,9664,,,
302,,9695,,0.875,0.48210078477859497
302,,9695,0.7781479954719543,,
,0.0006918783032359554,9696,,,
303,,9727,,0.859375,0.5387883186340332
303,,9727,0.6662248969078064,,
,0.0006900535702686635,9728,,,
304,,9759,,0.84375,0.48268285393714905
304,,9759,0.7012006044387817,,
,0.0006882258772660615,9760,,,
305,,9791,,0.875,0.5014466047286987
305,,9791,0.7487112879753113,,
,0.0006863952527690829,9792,,,
306,,9823,,0.859375,0.49460041522979736
306,,9823,0.6405194401741028,,
,0.0006845617253644389,9824,,,
307,,9855,,0.859375,0.5172746777534485
307,,9855,0.7903682589530945,,
,0.0006827253236841716,9856,,,
308,,9887,,0.875,0.48059868812561035
308,,9887,0.732961893081665,,
,0.0006808860764052078,9888,,,
309,,9919,,0.828125,0.500432550907135
309,,9919,0.7764731049537659,,
,0.0006790440122489102,9920,,,
310,,9951,,0.84375,0.5028545260429382
310,,9951,0.6997700929641724,,
,0.0006771991599806298,9952,,,
311,,9983,,0.875,0.482252299785614
311,,9983,0.7558875679969788,,
,0.0006753515484092562,9984,,,
312,,10015,,0.875,0.48624709248542786
312,,10015,0.7832085490226746,,
,0.0006735012063867673,10016,,,
313,,10047,,0.859375,0.4592583179473877
313,,10047,0.7552846074104309,,
,0.00067164816280778,10048,,,
314,,10079,,0.859375,0.4556097984313965
314,,10079,0.7277600765228271,,
,0.0006697924466090977,10080,,,
315,,10111,,0.890625,0.491723895072937
315,,10111,0.6403610706329346,,
,0.000667934086769259,10112,,,
316,,10143,,0.890625,0.44711655378341675
316,,10143,0.6392166018486023,,
,0.0006660731123080855,10144,,,
317,,10175,,0.859375,0.45804479718208313
317,,10175,0.7049944996833801,,
,0.0006642095522862278,10176,,,
318,,10207,,0.875,0.4458026885986328
318,,10207,0.7282212972640991,,
,0.0006623434358047123,10208,,,
319,,10239,,0.875,0.42066922783851624
319,,10239,0.7262817621231079,,
,0.0006604747920044867,10240,,,
320,,10271,,0.90625,0.4112500250339508
320,,10271,0.7314824461936951,,
,0.0006586036500659654,10272,,,
321,,10303,,0.84375,0.4552976191043854
321,,10303,0.7203244566917419,,
,0.0006567300392085722,10304,,,
322,,10335,,0.90625,0.4054233431816101
322,,10335,0.7677498459815979,,
,0.0006548539886902857,10336,,,
323,,10367,,0.890625,0.4380250573158264
323,,10367,0.6960257291793823,,
,0.000652975527807182,10368,,,
324,,10399,,0.875,0.42871880531311035
324,,10399,0.736906886100769,,
,0.0006510946858929767,10400,,,
325,,10431,,0.875,0.4445268213748932
325,,10431,0.7013652324676514,,
,0.0006492114923185672,10432,,,
326,,10463,,0.890625,0.4321444630622864
326,,10463,0.6548691987991333,,
,0.0006473259764915744,10464,,,
327,,10495,,0.859375,0.4755704998970032
327,,10495,0.7488617300987244,,
,0.0006454381678558823,10496,,,
328,,10527,,0.90625,0.4281490445137024
328,,10527,0.7327811121940613,,
,0.0006435480958911798,10528,,,
329,,10559,,0.875,0.47125107049942017
329,,10559,0.7123115658760071,,
,0.0006416557901124993,10560,,,
330,,10591,,0.875,0.4599708318710327
330,,10591,0.7360414862632751,,
,0.0006397612800697557,10592,,,
331,,10623,,0.875,0.45513516664505005
331,,10623,0.7821331024169922,,
,0.0006378645953472857,10624,,,
332,,10655,,0.890625,0.4748228192329407
332,,10655,0.7091321349143982,,
