epoch,lr-SOAP,step,train_loss,val_acc,val_loss
30,,247,,0.46875,1.314772367477417
,0.0009484972332493257,248,,,
31,,249,0.9834707975387573,,
31,,255,,0.4375,1.3300702571868896
,0.0008620439522981735,256,,,
32,,263,,0.4375,1.321951150894165
,0.0007781103656844778,264,,,
33,,271,,0.40625,1.3180081844329834
,0.0006970277209289941,272,,,
34,,279,,0.40625,1.314724087715149
,0.0006191160141874367,280,,,
35,,287,,0.40625,1.3127200603485107
,0.0005446827273718397,288,,,
36,,295,,0.4375,1.301736831665039
,0.0004740216146599313,296,,,
37,,299,0.8195705413818359,,
37,,303,,0.453125,1.2917863130569458
,0.0004074115431815937,304,,,
38,,311,,0.4375,1.2843725681304932
,0.0003451153924577042,312,,,
39,,319,,0.453125,1.2916853427886963
,0.00028737901693476646,320,,,
40,,327,,0.453125,1.3027764558792114
,0.00023443027570972872,328,,,
41,,335,,0.4375,1.320502758026123
,0.00018647813327422655,336,,,
42,,343,,0.453125,1.3083930015563965
,0.00014371183482720398,344,,,
43,,349,0.8169100284576416,,
43,,351,,0.4375,1.3047363758087158
,0.0001063001594105671,352,,,
44,,359,,0.4375,1.2958348989486694
,7.439075381541727e-05,360,,,
45,,367,,0.4375,1.300990343093872
,4.8109549887617865e-05,368,,,
46,,375,,0.4375,1.3111939430236816
,2.7560267532331263e-05,376,,,
47,,383,,0.4375,1.3066034317016602
,1.2824005378940592e-05,384,,,
48,,391,,0.453125,1.2986825704574585
,3.958920721806798e-06,392,,,
49,,399,0.9368142485618591,,
49,,399,,0.453125,1.306177020072937
,0.003,400,,,
50,,407,,0.46875,1.3606306314468384
,0.0029992600872684144,408,,,
51,,415,,0.5,1.3541581630706787
,0.002997041079278193,416,,,
52,,423,,0.46875,1.3422077894210815
,0.0029933451659223185,424,,,
53,,431,,0.4375,1.4287919998168945
,0.0029881759946210596,432,,,
54,,439,,0.421875,1.3836796283721924
,0.002981538666722409,440,,,
55,,447,,0.421875,1.3735649585723877
,0.002973439732467669,448,,,
56,,449,0.8276546001434326,,
56,,455,,0.375,1.4411225318908691
,0.002963887184527152,456,,,
57,,463,,0.390625,1.3406412601470947
,0.0029528904501123824,464,,,
58,,471,,0.453125,1.3658345937728882
,0.002940460381672576,472,,,
59,,479,,0.40625,1.3818036317825317
,0.002926609246184583,480,,,
60,,487,,0.453125,1.3420627117156982
,0.002911350713046861,488,,,
61,,495,,0.40625,1.3741190433502197
,0.002894699840589433,496,,,
62,,499,1.3739733695983887,,
62,,503,,0.453125,1.356175184249878
,0.0028766730612131298,504,,,
63,,511,,0.4375,1.3634381294250488
,0.0028572881651727964,512,,,
64,,519,,0.40625,1.4416279792785645
,0.0028365642830204575,520,,,
65,,527,,0.4375,1.4392255544662476
,0.002814521866725773,528,,,
66,,535,,0.421875,1.4293955564498901
,0.0027911826694924135,536,,,
67,,543,,0.4375,1.4020423889160156
,0.002766569724290272,544,,,
68,,549,0.6412107944488525,,
68,,551,,0.4375,1.375605583190918
,0.002740707321124705,552,,,
69,,559,,0.453125,1.3369691371917725
,0.0027136209830652337,560,,,
70,,567,,0.453125,1.3681271076202393
,0.0026853374410573476,568,,,
71,,575,,0.46875,1.4376895427703857
,0.0026558846075422963,576,,,
72,,583,,0.46875,1.3473570346832275
,0.0026252915489108743,584,,,
73,,591,,0.46875,1.330157995223999
,0.002593588456818407,592,,,
74,,599,1.2282108068466187,,
74,,599,,0.390625,1.3843026161193848
,0.002560806618389228,600,,,
75,,607,,0.375,1.484901785850525
,0.002526978385340069,608,,,
76,,615,,0.3125,1.503547191619873
,0.002492137142052816,616,,,
77,,623,,0.390625,1.4604032039642334
,0.0024563172726281605,624,,,
78,,631,,0.4375,1.3773717880249023
