epoch,lr-AdamW,step,train_loss,val_loss,val_mae
57,,289,,0.053630705922842026,0.19132059812545776
,0.0009105746045668523,290,,,
58,,294,,0.053545787930488586,0.19195637106895447
,0.0009075638978642773,295,,,
59,,299,0.01840401440858841,,
59,,299,,0.05380963161587715,0.1872686892747879
,0.000904508497187474,300,,,
60,,304,,0.054700400680303574,0.19065016508102417
,0.0009014087375955575,305,,,
61,,309,,0.056068990379571915,0.19352024793624878
,0.0008982649590120983,310,,,
62,,314,,0.05450785160064697,0.18949894607067108
,0.0008950775061878453,315,,,
63,,319,,0.05345611274242401,0.1898910403251648
,0.00089184672866292,320,,,
64,,324,,0.05260682478547096,0.1900179386138916
,0.0008885729807284855,325,,,
65,,329,,0.05234494060277939,0.18409523367881775
,0.0008852566213878947,330,,,
66,,334,,0.058810923248529434,0.1893024891614914
,0.0008818980143173212,335,,,
67,,339,,0.05427176132798195,0.1869613081216812
,0.0008784975278258782,340,,,
68,,344,,0.04607117176055908,0.18127775192260742
,0.0008750555348152298,345,,,
69,,349,0.02176424115896225,,
69,,349,,0.04797523841261864,0.18084539473056793
,0.0008715724127386972,350,,,
70,,354,,0.05107356235384941,0.18162816762924194
